sale_id,boom_user_id,confidence,ev_email,ev_phone,ev_nombre,via
ft_sal_003323,,0.0,0.25,0.0,1.0,
ft_sal_003324,bm_usr_005407,0.934,0.85,1.0,1.0,directo
ft_sal_003325,bm_usr_002869,1.0,1.0,1.0,1.0,directo
ft_sal_003326,bm_usr_001638,0.91,1.0,0.75,1.0,directo
ft_sal_003327,bm_usr_003086,1.0,1.0,1.0,1.0,directo
ft_sal_003328,,0.0,0.25,0.0,1.0,
ft_sal_003329,,0.0,0.25,0.0,1.0,
ft_sal_003330,,0.0,0.25,0.0,1.0,
ft_sal_003331,,0.0,0.25,0.0,1.0,
ft_sal_003332,bm_usr_000942,0.64,1.0,0.0,1.0,directo
ft_sal_003333,,0.0,0.25,0.0,1.0,
ft_sal_003334,,0.0,0.25,0.0,1.0,
ft_sal_003335,,0.0,0.25,0.0,1.0,
ft_sal_003336,,0.0,0.25,0.0,1.0,
ft_sal_003337,,0.0,0.25,0.0,1.0,
ft_sal_003338,,0.0,0.25,0.0,1.0,
ft_sal_003339,bm_usr_002131,0.91,1.0,0.75,1.0,directo
ft_sal_003340,,0.0,0.25,0.0,1.0,
ft_sal_003341,,0.0,0.25,0.0,1.0,
ft_sal_003342,bm_usr_005140,0.95,1.0,1.0,0.75,directo
ft_sal_003343,bm_usr_002373,0.64,1.0,0.0,1.0,directo
ft_sal_003344,bm_usr_002869,1.0,1.0,1.0,1.0,directo
ft_sal_003345,bm_usr_005986,0.64,1.0,0.0,1.0,directo
ft_sal_003346,bm_usr_005680,0.56,0.0,1.0,1.0,directo
ft_sal_003347,bm_usr_002926,0.934,0.85,1.0,1.0,directo
ft_sal_003348,bm_usr_004054,1.0,1.0,1.0,1.0,directo
ft_sal_003349,bm_usr_004612,1.0,1.0,1.0,1.0,directo
ft_sal_003350,bm_usr_004070,1.0,1.0,1.0,1.0,directo
ft_sal_003351,,0.0,0.25,0.0,0.75,
ft_sal_003352,bm_usr_003675,1.0,1.0,1.0,1.0,directo
ft_sal_003353,bm_usr_004897,0.95,1.0,1.0,0.75,directo
ft_sal_003354,bm_usr_004981,1.0,1.0,1.0,1.0,directo
ft_sal_003355,bm_usr_005178,0.64,1.0,0.0,1.0,directo
ft_sal_003356,bm_usr_000946,0.91,1.0,0.75,1.0,directo
ft_sal_003357,bm_usr_003665,0.56,0.0,1.0,1.0,directo
ft_sal_003358,,0.0,0.25,0.0,1.0,
ft_sal_003359,bm_usr_002658,1.0,1.0,1.0,1.0,directo
ft_sal_003360,bm_usr_001585,0.64,1.0,0.0,1.0,directo
ft_sal_003361,bm_usr_001451,1.0,1.0,1.0,1.0,directo
ft_sal_003362,bm_usr_005270,1.0,1.0,1.0,1.0,directo
ft_sal_003363,bm_usr_005050,0.56,0.0,1.0,1.0,directo
ft_sal_003364,bm_usr_001747,1.0,1.0,1.0,1.0,directo
ft_sal_003365,bm_usr_000482,1.0,1.0,1.0,1.0,directo
ft_sal_003366,bm_usr_005943,0.64,1.0,0.0,1.0,directo
ft_sal_003367,bm_usr_003011,0.758,0.45,1.0,1.0,directo
ft_sal_003368,bm_usr_005379,1.0,1.0,1.0,1.0,directo
ft_sal_003369,bm_usr_001003,1.0,1.0,1.0,1.0,directo
ft_sal_003370,bm_usr_002994,0.934,0.85,1.0,1.0,directo
ft_sal_003371,,0.0,0.25,0.0,1.0,
ft_sal_003372,bm_usr_005349,0.64,1.0,0.0,1.0,directo
ft_sal_003373,,0.0,0.25,0.0,1.0,
ft_sal_003374,bm_usr_002112,0.64,1.0,0.0,1.0,directo
ft_sal_003375,bm_usr_000604,0.574,0.85,0.0,1.0,directo
ft_sal_003376,bm_usr_005461,0.91,1.0,0.75,1.0,directo
ft_sal_003377,bm_usr_000068,1.0,1.0,1.0,1.0,directo
ft_sal_003378,,0.0,0.25,0.0,1.0,
ft_sal_003379,,0.0,0.45,0.0,1.0,
ft_sal_003380,bm_usr_000770,1.0,1.0,1.0,1.0,directo
ft_sal_003381,,0.0,0.25,0.0,1.0,
ft_sal_003382,bm_usr_000554,1.0,1.0,1.0,1.0,directo
ft_sal_003383,,0.0,0.25,0.0,1.0,
ft_sal_003384,bm_usr_005733,1.0,1.0,1.0,1.0,directo
ft_sal_003385,bm_usr_000562,0.64,1.0,0.0,1.0,directo
ft_sal_003386,bm_usr_005086,1.0,1.0,1.0,1.0,directo
ft_sal_003387,bm_usr_002395,1.0,1.0,1.0,1.0,directo
ft_sal_003388,bm_usr_004149,1.0,1.0,1.0,1.0,directo
ft_sal_003389,,0.0,0.25,0.0,1.0,
ft_sal_003390,bm_usr_003388,1.0,1.0,1.0,1.0,directo
ft_sal_003391,bm_usr_004289,1.0,1.0,1.0,1.0,directo
ft_sal_003392,bm_usr_002057,1.0,1.0,1.0,1.0,directo
ft_sal_003393,,0.0,0.25,0.0,1.0,
ft_sal_003394,,0.0,0.25,0.0,1.0,
ft_sal_003395,bm_usr_005806,1.0,1.0,1.0,1.0,directo
ft_sal_003396,,0.0,0.25,0.0,1.0,
ft_sal_003397,bm_usr_005005,1.0,1.0,1.0,1.0,directo
ft_sal_003398,bm_usr_004749,1.0,1.0,1.0,1.0,directo
ft_sal_003399,bm_usr_003112,1.0,1.0,1.0,1.0,directo
ft_sal_003400,bm_usr_003374,1.0,1.0,1.0,1.0,directo
ft_sal_003401,bm_usr_004072,0.934,0.85,1.0,1.0,directo
ft_sal_003402,bm_usr_005146,1.0,1.0,1.0,1.0,directo
ft_sal_003403,bm_usr_005821,1.0,1.0,1.0,1.0,directo
ft_sal_003404,,0.0,0.25,0.0,1.0,
ft_sal_003405,bm_usr_002760,1.0,1.0,1.0,1.0,directo
ft_sal_003406,bm_usr_001501,0.85,0.0,0.75,1.0,propagado
ft_sal_003407,bm_usr_001619,0.934,0.85,1.0,1.0,directo
ft_sal_003408,bm_usr_004368,0.91,1.0,0.75,1.0,directo
ft_sal_003409,bm_usr_003955,0.934,0.85,1.0,1.0,directo
ft_sal_003410,,0.0,0.25,0.0,1.0,
ft_sal_003411,bm_usr_005998,1.0,1.0,1.0,1.0,directo
ft_sal_003412,,0.0,0.25,0.0,1.0,
ft_sal_003413,bm_usr_005346,0.91,1.0,0.75,1.0,directo
ft_sal_003414,,0.0,0.25,0.0,1.0,
ft_sal_003415,,0.0,0.25,0.0,1.0,
ft_sal_003416,bm_usr_004164,0.95,1.0,1.0,0.75,directo
ft_sal_003417,bm_usr_002047,1.0,1.0,1.0,1.0,directo
ft_sal_003418,,0.0,0.25,0.0,1.0,
ft_sal_003419,bm_usr_000237,1.0,1.0,1.0,1.0,directo
ft_sal_003420,bm_usr_000210,1.0,1.0,1.0,1.0,directo
ft_sal_003421,,0.0,0.25,0.0,1.0,
ft_sal_003422,,0.0,0.0,1.0,0.75,
ft_sal_003423,,0.0,0.25,0.0,1.0,
ft_sal_003424,bm_usr_003931,0.56,0.0,1.0,1.0,directo
ft_sal_003425,,0.0,0.25,0.0,1.0,
ft_sal_003426,,0.0,0.25,0.0,1.0,
ft_sal_003427,bm_usr_005230,0.95,1.0,1.0,0.75,directo
ft_sal_003428,bm_usr_004610,1.0,1.0,1.0,1.0,directo
ft_sal_003429,,0.0,0.25,0.0,1.0,
ft_sal_003430,bm_usr_003739,1.0,1.0,1.0,1.0,directo
ft_sal_003431,bm_usr_001221,0.64,1.0,0.0,1.0,directo
ft_sal_003432,bm_usr_002209,1.0,1.0,1.0,1.0,directo
ft_sal_003433,bm_usr_005735,1.0,1.0,1.0,1.0,directo
ft_sal_003434,,0.0,0.25,0.0,1.0,
ft_sal_003435,,0.0,0.25,0.0,1.0,
ft_sal_003436,bm_usr_000664,1.0,1.0,1.0,1.0,directo
ft_sal_003437,bm_usr_003982,0.934,0.85,1.0,1.0,directo
ft_sal_003438,bm_usr_003115,1.0,1.0,1.0,1.0,directo
ft_sal_003439,,0.0,0.25,0.0,0.75,
ft_sal_003440,bm_usr_005762,1.0,1.0,1.0,1.0,directo
ft_sal_003441,,0.0,0.25,0.0,1.0,
ft_sal_003442,bm_usr_001198,0.91,1.0,0.75,1.0,directo
ft_sal_003443,bm_usr_005910,0.64,1.0,0.0,1.0,directo
ft_sal_003444,bm_usr_001702,1.0,1.0,1.0,1.0,directo
ft_sal_003445,bm_usr_002478,1.0,1.0,1.0,1.0,directo
ft_sal_003446,bm_usr_003890,1.0,1.0,1.0,1.0,directo
ft_sal_003447,bm_usr_001172,0.91,1.0,0.75,1.0,directo
ft_sal_003448,bm_usr_004232,0.95,1.0,1.0,0.75,directo
ft_sal_003449,bm_usr_001275,1.0,1.0,1.0,1.0,directo
ft_sal_003450,bm_usr_005072,1.0,1.0,1.0,1.0,directo
ft_sal_003451,bm_usr_000518,0.56,0.0,1.0,1.0,directo
ft_sal_003452,bm_usr_003642,0.56,0.0,1.0,1.0,directo
ft_sal_003453,bm_usr_003160,1.0,1.0,1.0,1.0,directo
ft_sal_003454,bm_usr_004260,0.91,1.0,0.75,1.0,directo
ft_sal_003455,bm_usr_001981,0.91,1.0,0.75,1.0,directo
ft_sal_003456,bm_usr_000799,1.0,1.0,1.0,1.0,directo
ft_sal_003457,bm_usr_001103,1.0,1.0,1.0,1.0,directo
ft_sal_003458,,0.0,0.25,0.0,0.75,
ft_sal_003459,bm_usr_001381,0.85,0.0,0.75,1.0,propagado
ft_sal_003460,bm_usr_001073,1.0,1.0,1.0,1.0,directo
ft_sal_003461,bm_usr_002421,0.64,1.0,0.0,1.0,directo
ft_sal_003462,,0.0,0.25,0.0,1.0,
ft_sal_003463,,0.0,0.25,0.0,1.0,
ft_sal_003464,bm_usr_002204,1.0,1.0,1.0,1.0,directo
ft_sal_003465,bm_usr_004194,1.0,1.0,1.0,1.0,directo
ft_sal_003466,,0.0,0.25,0.0,1.0,
ft_sal_003467,bm_usr_004382,1.0,1.0,1.0,1.0,directo
ft_sal_003468,bm_usr_001045,0.91,1.0,0.75,1.0,directo
ft_sal_003469,,0.0,0.25,0.0,1.0,
ft_sal_003470,,0.0,0.25,0.0,1.0,
ft_sal_003471,bm_usr_005902,0.758,0.45,1.0,1.0,directo
ft_sal_003472,,0.0,0.25,0.0,1.0,
ft_sal_003473,bm_usr_003291,1.0,1.0,1.0,1.0,directo
ft_sal_003474,bm_usr_002501,1.0,1.0,1.0,1.0,directo
ft_sal_003476,,0.0,0.25,0.0,1.0,
ft_sal_003477,,0.0,0.25,0.0,1.0,
ft_sal_003478,bm_usr_005631,1.0,1.0,1.0,1.0,directo
ft_sal_003479,bm_usr_000155,1.0,1.0,1.0,1.0,directo
ft_sal_003480,bm_usr_002938,1.0,1.0,1.0,1.0,directo
ft_sal_003481,bm_usr_001406,0.95,1.0,1.0,0.75,directo
ft_sal_003482,,0.0,0.25,0.0,1.0,
ft_sal_003483,bm_usr_000259,1.0,1.0,1.0,1.0,directo
ft_sal_003484,bm_usr_002427,1.0,1.0,1.0,1.0,directo
ft_sal_003485,bm_usr_002272,0.758,0.45,1.0,1.0,directo
ft_sal_003486,,0.0,0.25,0.0,1.0,
ft_sal_003487,,0.0,0.25,0.0,1.0,
ft_sal_003488,bm_usr_003048,1.0,1.0,1.0,1.0,directo
ft_sal_003489,,0.0,0.25,0.0,1.0,
ft_sal_003490,bm_usr_004813,1.0,1.0,1.0,1.0,directo
ft_sal_003491,,0.0,0.25,0.0,1.0,
ft_sal_003492,bm_usr_002011,0.934,0.85,1.0,1.0,directo
ft_sal_003493,bm_usr_003336,1.0,1.0,1.0,1.0,directo
ft_sal_003494,bm_usr_000304,1.0,1.0,1.0,1.0,directo
ft_sal_003495,,0.0,0.25,0.0,1.0,
ft_sal_003496,bm_usr_003342,1.0,1.0,1.0,1.0,directo
ft_sal_003497,bm_usr_004560,1.0,1.0,1.0,1.0,directo
ft_sal_003498,,0.0,0.25,0.0,1.0,
ft_sal_003499,,0.0,0.25,0.0,1.0,
ft_sal_003500,,0.0,0.25,0.0,1.0,
ft_sal_003501,bm_usr_004703,1.0,1.0,1.0,1.0,directo
ft_sal_003502,,0.0,0.25,0.0,1.0,
ft_sal_003503,bm_usr_005452,1.0,1.0,1.0,1.0,directo
ft_sal_003504,bm_usr_005667,1.0,1.0,1.0,1.0,directo
ft_sal_003505,,0.0,0.25,0.0,1.0,
ft_sal_003506,,0.0,0.25,0.0,1.0,
ft_sal_003507,bm_usr_004270,1.0,1.0,1.0,1.0,directo
ft_sal_003508,,0.0,0.25,0.0,1.0,
ft_sal_003509,bm_usr_003153,1.0,1.0,1.0,1.0,directo
ft_sal_003510,bm_usr_003843,1.0,1.0,1.0,1.0,directo
ft_sal_003511,bm_usr_001796,1.0,1.0,1.0,1.0,directo
ft_sal_003512,bm_usr_005892,0.64,1.0,0.0,1.0,directo
ft_sal_003513,bm_usr_004629,1.0,1.0,1.0,1.0,directo
ft_sal_003514,,0.0,0.25,0.0,1.0,
ft_sal_003515,bm_usr_002786,1.0,1.0,1.0,1.0,directo
ft_sal_003516,,0.0,0.25,0.0,1.0,
ft_sal_003517,bm_usr_001188,1.0,1.0,1.0,1.0,directo
ft_sal_003518,bm_usr_004023,0.64,1.0,0.0,1.0,directo
ft_sal_003519,bm_usr_003123,0.56,0.0,1.0,1.0,directo
ft_sal_003520,bm_usr_003249,1.0,1.0,1.0,1.0,directo
ft_sal_003521,bm_usr_000180,1.0,1.0,1.0,1.0,directo
ft_sal_003522,bm_usr_000359,0.91,1.0,0.75,1.0,directo
ft_sal_003523,,0.0,0.25,0.0,1.0,
ft_sal_003524,bm_usr_002156,1.0,1.0,1.0,1.0,directo
ft_sal_003525,bm_usr_005496,1.0,1.0,1.0,1.0,directo
ft_sal_003526,,0.0,0.25,0.0,1.0,
ft_sal_003527,bm_usr_002307,1.0,1.0,1.0,1.0,directo
ft_sal_003528,,0.0,0.25,0.0,1.0,
ft_sal_003529,bm_usr_004411,1.0,1.0,1.0,1.0,directo
ft_sal_003530,,0.0,0.25,0.0,1.0,
ft_sal_003531,bm_usr_005678,0.934,0.85,1.0,1.0,directo
ft_sal_003532,bm_usr_001860,1.0,1.0,1.0,1.0,directo
ft_sal_003533,,0.0,0.25,0.0,0.75,
ft_sal_003534,bm_usr_004549,1.0,1.0,1.0,1.0,directo
ft_sal_003535,bm_usr_005726,0.64,1.0,0.0,1.0,directo
ft_sal_003536,bm_usr_005991,0.91,1.0,0.75,1.0,directo
ft_sal_003537,bm_usr_003322,0.95,1.0,1.0,0.75,directo
ft_sal_003538,bm_usr_003110,0.95,1.0,1.0,0.75,directo
ft_sal_003539,,0.0,0.0,0.75,1.0,
ft_sal_003540,bm_usr_001187,1.0,1.0,1.0,1.0,directo
ft_sal_003541,,0.0,0.25,0.0,1.0,
ft_sal_003542,bm_usr_002300,0.91,1.0,0.75,1.0,directo
ft_sal_003543,bm_usr_004368,0.574,0.85,0.0,1.0,directo
ft_sal_003544,bm_usr_004842,1.0,1.0,1.0,1.0,directo
ft_sal_003545,,0.0,0.25,0.0,1.0,
ft_sal_003546,bm_usr_001354,1.0,1.0,1.0,1.0,directo
ft_sal_003547,bm_usr_000594,1.0,1.0,1.0,1.0,directo
ft_sal_003548,bm_usr_001109,0.64,1.0,0.0,1.0,directo
ft_sal_003549,bm_usr_004233,0.64,1.0,0.0,1.0,directo
ft_sal_003550,bm_usr_004898,0.64,1.0,0.0,1.0,directo
ft_sal_003551,bm_usr_004151,0.64,1.0,0.0,1.0,directo
ft_sal_003552,bm_usr_001852,1.0,1.0,1.0,1.0,directo
ft_sal_003553,bm_usr_003302,1.0,1.0,1.0,1.0,directo
ft_sal_003554,,0.0,0.25,0.0,1.0,
ft_sal_003555,bm_usr_004655,0.56,0.0,1.0,1.0,directo
ft_sal_003556,,0.0,0.25,0.0,1.0,
ft_sal_003557,,0.0,0.25,0.0,1.0,
ft_sal_003558,bm_usr_002092,0.64,1.0,0.0,1.0,directo
ft_sal_003559,bm_usr_002276,0.85,0.0,0.75,1.0,propagado
ft_sal_003560,,0.0,0.25,0.0,1.0,
ft_sal_003561,,0.0,0.25,0.0,0.75,
ft_sal_003562,bm_usr_003791,0.91,1.0,0.75,1.0,directo
ft_sal_003563,,0.0,0.25,0.0,1.0,
ft_sal_003564,bm_usr_002719,0.95,1.0,1.0,0.75,directo
ft_sal_003565,,0.0,0.25,0.0,1.0,
ft_sal_003566,bm_usr_003170,0.95,1.0,1.0,0.75,directo
ft_sal_003567,bm_usr_005613,0.64,1.0,0.0,1.0,directo
ft_sal_003568,,0.0,0.25,0.0,1.0,
ft_sal_003569,bm_usr_005608,1.0,1.0,1.0,1.0,directo
ft_sal_003570,,0.0,0.25,0.0,1.0,
ft_sal_003571,,0.0,0.25,0.0,1.0,
ft_sal_003572,,0.0,0.25,0.0,1.0,
ft_sal_003573,,0.0,0.25,0.0,1.0,
ft_sal_003574,,0.0,0.25,0.0,1.0,
ft_sal_003575,bm_usr_004941,1.0,1.0,1.0,1.0,directo
ft_sal_003576,,0.0,0.25,0.0,1.0,
ft_sal_003577,,0.0,0.25,0.0,1.0,
ft_sal_003578,bm_usr_003007,0.64,1.0,0.0,1.0,directo
ft_sal_003579,bm_usr_004098,1.0,1.0,1.0,1.0,directo
ft_sal_003580,,0.0,0.25,0.0,1.0,
ft_sal_003581,,0.0,0.25,0.0,1.0,
ft_sal_003582,,0.0,0.25,0.0,1.0,
ft_sal_003583,bm_usr_002724,0.934,0.85,1.0,1.0,directo
ft_sal_003584,,0.0,0.25,0.0,1.0,
ft_sal_003585,,0.0,0.25,0.0,1.0,
ft_sal_003586,bm_usr_000458,1.0,1.0,1.0,1.0,directo
ft_sal_003587,bm_usr_001303,1.0,1.0,1.0,1.0,directo
ft_sal_003588,bm_usr_004572,0.91,1.0,0.75,1.0,directo
ft_sal_003589,bm_usr_005083,1.0,1.0,1.0,1.0,directo
ft_sal_003590,bm_usr_001953,1.0,1.0,1.0,1.0,directo
ft_sal_003591,,0.0,0.25,0.0,1.0,
ft_sal_003592,,0.0,0.25,0.0,1.0,
ft_sal_003593,bm_usr_003550,1.0,1.0,1.0,1.0,directo
ft_sal_003594,,0.0,0.25,0.0,1.0,
ft_sal_003595,,0.0,0.25,0.0,1.0,
ft_sal_003596,bm_usr_005402,0.64,1.0,0.0,1.0,directo
ft_sal_003597,bm_usr_003921,1.0,1.0,1.0,1.0,directo
ft_sal_003598,,0.0,0.25,0.0,0.75,
ft_sal_003599,bm_usr_004259,1.0,1.0,1.0,1.0,directo
ft_sal_003600,bm_usr_002081,1.0,1.0,1.0,1.0,directo
ft_sal_003601,bm_usr_004185,0.64,1.0,0.0,1.0,directo
ft_sal_003602,,0.0,0.25,0.0,1.0,
ft_sal_003603,,0.0,0.25,0.0,1.0,
ft_sal_003604,bm_usr_004225,0.64,1.0,0.0,1.0,directo
ft_sal_003605,bm_usr_003295,1.0,1.0,1.0,1.0,directo
ft_sal_003606,,0.0,0.25,0.0,1.0,
ft_sal_003607,bm_usr_003600,0.56,0.0,1.0,1.0,directo
ft_sal_003608,bm_usr_005008,0.91,1.0,0.75,1.0,directo
ft_sal_003609,,0.0,0.25,0.0,1.0,
ft_sal_003610,bm_usr_000412,1.0,1.0,1.0,1.0,directo
ft_sal_003611,,0.0,0.25,0.0,1.0,
ft_sal_003612,bm_usr_000028,1.0,1.0,1.0,1.0,directo
ft_sal_003613,bm_usr_003056,0.64,1.0,0.0,1.0,directo
ft_sal_003614,bm_usr_003967,0.574,0.85,0.0,1.0,directo
ft_sal_003615,bm_usr_002060,0.91,1.0,0.75,1.0,directo
ft_sal_003616,,0.0,0.25,0.0,1.0,
ft_sal_003617,bm_usr_004101,0.56,0.0,1.0,1.0,directo
ft_sal_003618,,0.0,0.25,0.0,1.0,
ft_sal_003619,,0.0,0.25,0.0,1.0,
ft_sal_003620,bm_usr_001112,1.0,1.0,1.0,1.0,directo
ft_sal_003621,,0.0,0.25,0.0,1.0,
ft_sal_003622,,0.0,0.25,0.0,1.0,
ft_sal_003623,bm_usr_002792,1.0,1.0,1.0,1.0,directo
ft_sal_003624,bm_usr_001977,1.0,1.0,1.0,1.0,directo
ft_sal_003625,bm_usr_005812,1.0,1.0,1.0,1.0,directo
ft_sal_003626,bm_usr_003943,0.934,0.85,1.0,1.0,directo
ft_sal_003627,,0.0,0.25,0.0,1.0,
ft_sal_003628,bm_usr_003328,0.91,1.0,0.75,1.0,directo
ft_sal_003629,,0.0,0.25,0.0,1.0,
ft_sal_003630,,0.0,0.25,0.0,1.0,
ft_sal_003631,,0.0,0.25,0.0,1.0,
ft_sal_003632,,0.0,0.25,0.0,1.0,
ft_sal_003633,,0.0,0.25,0.0,1.0,
ft_sal_003634,bm_usr_000370,0.844,0.85,0.75,1.0,directo
ft_sal_003635,bm_usr_004710,1.0,1.0,1.0,1.0,directo
ft_sal_003636,bm_usr_000684,1.0,1.0,1.0,1.0,directo
ft_sal_003637,bm_usr_002280,0.56,0.0,1.0,1.0,directo
ft_sal_003638,bm_usr_005715,0.91,1.0,0.75,1.0,directo
ft_sal_003639,,0.0,0.25,0.0,1.0,
ft_sal_003640,bm_usr_003470,1.0,1.0,1.0,1.0,directo
ft_sal_003641,,0.0,0.25,0.0,1.0,
ft_sal_003642,bm_usr_000175,1.0,1.0,1.0,1.0,directo
ft_sal_003643,,0.0,0.25,0.0,1.0,
ft_sal_003644,,0.0,0.25,0.0,1.0,
ft_sal_003645,,0.0,0.25,0.0,1.0,
ft_sal_003646,,0.0,0.25,0.0,1.0,
ft_sal_003647,bm_usr_005670,1.0,1.0,1.0,1.0,directo
ft_sal_003648,bm_usr_005780,1.0,1.0,1.0,1.0,directo
ft_sal_003649,bm_usr_005899,0.934,0.85,1.0,1.0,directo
ft_sal_003650,bm_usr_004364,1.0,1.0,1.0,1.0,directo
ft_sal_003651,bm_usr_003390,0.95,1.0,1.0,0.75,directo
ft_sal_003652,bm_usr_000994,0.85,1.0,0.0,0.0,propagado
ft_sal_003653,bm_usr_004222,1.0,1.0,1.0,1.0,directo
ft_sal_003654,bm_usr_002249,1.0,1.0,1.0,1.0,directo
ft_sal_003655,bm_usr_005054,1.0,1.0,1.0,1.0,directo
ft_sal_003656,bm_usr_002353,1.0,1.0,1.0,1.0,directo
ft_sal_003657,bm_usr_002511,0.91,1.0,0.75,1.0,directo
ft_sal_003658,bm_usr_001251,1.0,1.0,1.0,1.0,directo
ft_sal_003659,bm_usr_001685,1.0,1.0,1.0,1.0,directo
ft_sal_003660,,0.0,0.25,0.0,1.0,
ft_sal_003661,bm_usr_000074,1.0,1.0,1.0,1.0,directo
ft_sal_003662,bm_usr_004730,1.0,1.0,1.0,1.0,directo
ft_sal_003663,bm_usr_001285,1.0,1.0,1.0,1.0,directo
ft_sal_003664,bm_usr_004819,1.0,1.0,1.0,1.0,directo
ft_sal_003665,bm_usr_001486,0.934,0.85,1.0,1.0,directo
ft_sal_003666,bm_usr_005003,1.0,1.0,1.0,1.0,directo
ft_sal_003667,bm_usr_003063,1.0,1.0,1.0,1.0,directo
ft_sal_003668,,0.0,0.25,0.0,1.0,
ft_sal_003669,bm_usr_003644,1.0,1.0,1.0,1.0,directo
ft_sal_003670,bm_usr_003261,1.0,1.0,1.0,1.0,directo
ft_sal_003671,bm_usr_000919,1.0,1.0,1.0,1.0,directo
ft_sal_003672,bm_usr_004952,1.0,1.0,1.0,1.0,directo
ft_sal_003673,,0.0,0.25,0.0,1.0,
ft_sal_003674,,0.0,0.25,0.0,1.0,
ft_sal_003675,,0.0,0.25,0.0,1.0,
ft_sal_003676,bm_usr_002473,0.56,0.0,1.0,1.0,directo
ft_sal_003677,bm_usr_003889,0.56,0.0,1.0,1.0,directo
ft_sal_003678,,0.0,0.25,0.0,1.0,
ft_sal_003679,bm_usr_000502,1.0,1.0,1.0,1.0,directo
ft_sal_003680,bm_usr_005155,0.934,0.85,1.0,1.0,directo
ft_sal_003681,bm_usr_003816,0.884,0.85,1.0,0.75,directo
ft_sal_003682,bm_usr_002160,1.0,1.0,1.0,1.0,directo
ft_sal_003683,bm_usr_005894,0.64,1.0,0.0,1.0,directo
ft_sal_003684,bm_usr_003085,1.0,1.0,1.0,1.0,directo
ft_sal_003685,bm_usr_003100,1.0,1.0,1.0,1.0,directo
ft_sal_003686,bm_usr_005595,1.0,1.0,1.0,1.0,directo
ft_sal_003687,bm_usr_005462,1.0,1.0,1.0,1.0,directo
ft_sal_003688,bm_usr_005703,1.0,1.0,1.0,1.0,directo
ft_sal_003689,bm_usr_001212,1.0,1.0,1.0,1.0,directo
ft_sal_003690,bm_usr_002117,1.0,1.0,1.0,1.0,directo
ft_sal_003691,bm_usr_005759,1.0,1.0,1.0,1.0,directo
ft_sal_003692,bm_usr_004791,1.0,1.0,1.0,1.0,directo
ft_sal_003693,bm_usr_001574,1.0,1.0,1.0,1.0,directo
ft_sal_003694,,0.0,0.25,0.0,1.0,
ft_sal_003695,,0.0,0.25,0.0,1.0,
ft_sal_003696,bm_usr_001127,0.64,1.0,0.0,1.0,directo
ft_sal_003697,bm_usr_000148,0.64,1.0,0.0,1.0,directo
ft_sal_003698,,0.0,0.25,0.0,1.0,
ft_sal_003699,,0.0,0.25,0.0,1.0,
ft_sal_003702,,0.0,0.25,0.0,1.0,
ft_sal_003703,,0.0,0.25,0.0,1.0,
ft_sal_003704,bm_usr_005084,1.0,1.0,1.0,1.0,directo
ft_sal_003705,,0.0,0.25,0.0,1.0,
ft_sal_003706,bm_usr_004445,1.0,1.0,1.0,1.0,directo
ft_sal_003707,bm_usr_001829,0.95,1.0,1.0,0.75,directo
ft_sal_003708,bm_usr_004659,1.0,1.0,1.0,1.0,directo
ft_sal_003709,bm_usr_004530,0.64,1.0,0.0,1.0,directo
ft_sal_003710,bm_usr_002235,1.0,1.0,1.0,1.0,directo
ft_sal_003711,bm_usr_003341,1.0,1.0,1.0,1.0,directo
ft_sal_003712,,0.0,0.25,0.0,0.75,
ft_sal_003713,,0.0,0.25,0.0,1.0,
ft_sal_003714,,0.0,0.25,0.0,1.0,
ft_sal_003715,bm_usr_002345,0.91,1.0,0.75,1.0,directo
ft_sal_003716,,0.0,0.25,0.0,1.0,
ft_sal_003717,bm_usr_002295,1.0,1.0,1.0,1.0,directo
ft_sal_003718,bm_usr_000534,1.0,1.0,1.0,1.0,directo
ft_sal_003719,,0.0,0.25,0.0,1.0,
ft_sal_003720,bm_usr_001351,1.0,1.0,1.0,1.0,directo
ft_sal_003721,bm_usr_000295,1.0,1.0,1.0,1.0,directo
ft_sal_003722,bm_usr_005008,1.0,1.0,1.0,1.0,directo
ft_sal_003723,bm_usr_004549,1.0,1.0,1.0,1.0,directo
ft_sal_003724,,0.0,0.25,0.0,1.0,
ft_sal_003725,bm_usr_004366,1.0,1.0,1.0,1.0,directo
ft_sal_003726,,0.0,0.25,0.0,1.0,
ft_sal_003727,bm_usr_002225,1.0,1.0,1.0,1.0,directo
ft_sal_003728,,0.0,0.25,0.0,1.0,
ft_sal_003729,,0.0,0.45,0.75,1.0,
ft_sal_003730,bm_usr_001648,1.0,1.0,1.0,1.0,directo
ft_sal_003731,bm_usr_000568,0.91,1.0,0.75,1.0,directo
ft_sal_003732,bm_usr_005588,0.934,0.85,1.0,1.0,directo
ft_sal_003733,bm_usr_003896,1.0,1.0,1.0,1.0,directo
ft_sal_003734,bm_usr_000873,1.0,1.0,1.0,1.0,directo
ft_sal_003735,bm_usr_004555,1.0,1.0,1.0,1.0,directo
ft_sal_003736,bm_usr_003912,1.0,1.0,1.0,1.0,directo
ft_sal_003737,bm_usr_000641,1.0,1.0,1.0,1.0,directo
ft_sal_003738,bm_usr_001501,0.95,1.0,1.0,0.75,directo
ft_sal_003739,bm_usr_002891,1.0,1.0,1.0,1.0,directo
ft_sal_003740,,0.0,0.25,0.0,1.0,
